cohort,age,sex,year,mortality,yld,N,subPops,prop0,prop1,prop2,prop3,prop4,mort_RR0,mort_RR1,mort_RR2,mort_RR3,mort_RR4,yld_RR0,yld_RR1,yld_RR2,yld_RR3,yld_RR4
3,19,female,2013,0.0006276196372699745,0.10124642167116803,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,20,female,2014,0.0006026544776803114,0.126132590568352,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,21,female,2015,0.0005785454042831064,0.126132590568352,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,22,female,2016,0.0005464487465045618,0.126132590568352,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,23,female,2017,0.0005155956747898266,0.126132590568352,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,24,female,2018,0.0004943248803483527,0.126132590568352,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,25,female,2019,0.00048196675833964386,0.146245300368539,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
3,26,female,2020,0.00047788468488840194,0.146245300368539,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
3,27,female,2021,0.0004970100175235359,0.146245300368539,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
3,28,female,2022,0.0005148816182247552,0.146245300368539,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
3,29,female,2023,0.0005463209395992855,0.146245300368539,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
3,30,female,2024,0.000575869088105244,0.150981869891069,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
3,31,female,2025,0.0005965793080165211,0.150981869891069,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
3,32,female,2026,0.0006090494773898216,0.150981869891069,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
3,33,female,2027,0.0006364352258467752,0.150981869891069,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
3,34,female,2028,0.000663822070775891,0.150981869891069,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
3,35,female,2029,0.0006912100122640401,0.157911910454794,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
3,36,female,2030,0.0007254464812946916,0.157911910454794,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
3,37,female,2031,0.0007665325062081274,0.157911910454794,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
3,38,female,2032,0.0008213177119212358,0.157911910454794,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
3,39,female,2033,0.0008966545351225882,0.157911910454794,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
3,40,female,2034,0.0009856996614197896,0.160344179346115,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
3,41,female,2035,0.0011021607814550361,0.160344179346115,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
3,42,female,2036,0.0012460518992200766,0.160344179346115,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
3,43,female,2037,0.0014105359636311138,0.160344179346115,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
3,44,female,2038,0.001595627826499595,0.160344179346115,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
3,45,female,2039,0.0018082024887668443,0.180029940933916,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
3,46,female,2040,0.002034564261835818,0.180029940933916,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
3,47,female,2041,0.0022884529371713486,0.180029940933916,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
3,48,female,2042,0.0025561673784961127,0.180029940933916,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
3,49,female,2043,0.0028377237880090373,0.180029940933916,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
3,50,female,2044,0.0031331392215860217,0.17632039856777101,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.69916103,1.524370772,1.349580515,1.174790257,1.0,1.157672984,1.1182547379999999,1.078836492,1.0394182459999999,1.0
3,51,female,2045,0.0034424315922520184,0.17632039856777101,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.69916103,1.524370772,1.349580515,1.174790257,1.0,1.157672984,1.1182547379999999,1.078836492,1.0394182459999999,1.0
3,52,female,2046,0.0037587417415019015,0.17632039856777101,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.69916103,1.524370772,1.349580515,1.174790257,1.0,1.157672984,1.1182547379999999,1.078836492,1.0394182459999999,1.0
3,53,female,2047,0.004102723104702468,0.17632039856777101,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.69916103,1.524370772,1.349580515,1.174790257,1.0,1.157672984,1.1182547379999999,1.078836492,1.0394182459999999,1.0
3,54,female,2048,0.004474417373173746,0.17632039856777101,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.69916103,1.524370772,1.349580515,1.174790257,1.0,1.157672984,1.1182547379999999,1.078836492,1.0394182459999999,1.0
3,55,female,2049,0.004894537323143431,0.19622474609322899,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.741219155,1.5559143659999999,1.370609577,1.1853047890000001,1.0,1.14399555,1.107996663,1.071997775,1.035998888,1.0
3,56,female,2050,0.005363172109373816,0.19622474609322899,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.741219155,1.5559143659999999,1.370609577,1.1853047890000001,1.0,1.14399555,1.107996663,1.071997775,1.035998888,1.0
3,57,female,2051,0.005894220001186233,0.19622474609322899,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.741219155,1.5559143659999999,1.370609577,1.1853047890000001,1.0,1.14399555,1.107996663,1.071997775,1.035998888,1.0
3,58,female,2052,0.0064947316483477124,0.19622474609322899,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.741219155,1.5559143659999999,1.370609577,1.1853047890000001,1.0,1.14399555,1.107996663,1.071997775,1.035998888,1.0
3,59,female,2053,0.007178714391866309,0.19622474609322899,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.741219155,1.5559143659999999,1.370609577,1.1853047890000001,1.0,1.14399555,1.107996663,1.071997775,1.035998888,1.0
3,60,female,2054,0.007960258746261752,0.228254588459133,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.5812092690000001,1.4359069519999998,1.290604635,1.145302317,1.0,1.127272253,1.09545419,1.063636127,1.031818063,1.0
3,61,female,2055,0.008839698701243159,0.228254588459133,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.5812092690000001,1.4359069519999998,1.290604635,1.145302317,1.0,1.127272253,1.09545419,1.063636127,1.031818063,1.0
3,62,female,2056,0.00983128946570902,0.228254588459133,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.5812092690000001,1.4359069519999998,1.290604635,1.145302317,1.0,1.127272253,1.09545419,1.063636127,1.031818063,1.0
3,63,female,2057,0.010928567386142535,0.228254588459133,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.5812092690000001,1.4359069519999998,1.290604635,1.145302317,1.0,1.127272253,1.09545419,1.063636127,1.031818063,1.0
3,64,female,2058,0.012104189642880228,0.228254588459133,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.5812092690000001,1.4359069519999998,1.290604635,1.145302317,1.0,1.127272253,1.09545419,1.063636127,1.031818063,1.0
3,65,female,2059,0.013365532911162778,0.26127844318628096,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.461618281,1.3462137109999999,1.230809141,1.11540457,1.0,1.080784604,1.060588453,1.040392302,1.020196151,1.0
3,66,female,2060,0.014678124681654772,0.26127844318628096,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.461618281,1.3462137109999999,1.230809141,1.11540457,1.0,1.080784604,1.060588453,1.040392302,1.020196151,1.0
3,67,female,2061,0.01604925855766296,0.26127844318628096,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.461618281,1.3462137109999999,1.230809141,1.11540457,1.0,1.080784604,1.060588453,1.040392302,1.020196151,1.0
3,68,female,2062,0.01745121370265096,0.26127844318628096,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.461618281,1.3462137109999999,1.230809141,1.11540457,1.0,1.080784604,1.060588453,1.040392302,1.020196151,1.0
3,69,female,2063,0.018884174309020844,0.26127844318628096,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.461618281,1.3462137109999999,1.230809141,1.11540457,1.0,1.080784604,1.060588453,1.040392302,1.020196151,1.0
3,70,female,2064,0.020320143139503654,0.284811599723174,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.343452474,1.257589355,1.1717262370000001,1.085863118,1.0,1.06436731,1.048275482,1.032183655,1.0160918270000001,1.0
3,71,female,2065,0.02175913285104713,0.284811599723174,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.343452474,1.257589355,1.1717262370000001,1.085863118,1.0,1.06436731,1.048275482,1.032183655,1.0160918270000001,1.0
3,72,female,2066,0.023201156180645204,0.284811599723174,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.343452474,1.257589355,1.1717262370000001,1.085863118,1.0,1.06436731,1.048275482,1.032183655,1.0160918270000001,1.0
3,73,female,2067,0.024710049391557756,0.284811599723174,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.343452474,1.257589355,1.1717262370000001,1.085863118,1.0,1.06436731,1.048275482,1.032183655,1.0160918270000001,1.0
3,74,female,2068,0.026364443643205757,0.284811599723174,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.343452474,1.257589355,1.1717262370000001,1.085863118,1.0,1.06436731,1.048275482,1.032183655,1.0160918270000001,1.0
3,75,female,2069,0.028258055808993435,0.321474212681486,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.22787854,1.170908905,1.11393927,1.056969635,1.0,1.050946468,1.038209851,1.0254732340000001,1.012736617,1.0
3,76,female,2070,0.030471532056543727,0.321474212681486,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.22787854,1.170908905,1.11393927,1.056969635,1.0,1.050946468,1.038209851,1.0254732340000001,1.012736617,1.0
3,77,female,2071,0.03308693690361104,0.321474212681486,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.22787854,1.170908905,1.11393927,1.056969635,1.0,1.050946468,1.038209851,1.0254732340000001,1.012736617,1.0
3,78,female,2072,0.036180983970222395,0.321474212681486,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.22787854,1.170908905,1.11393927,1.056969635,1.0,1.050946468,1.038209851,1.0254732340000001,1.012736617,1.0
3,79,female,2073,0.039847151852916346,0.321474212681486,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.22787854,1.170908905,1.11393927,1.056969635,1.0,1.050946468,1.038209851,1.0254732340000001,1.012736617,1.0
3,80,female,2074,0.044160276070749946,0.37573627748026706,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.115917896,1.086938422,1.057958948,1.028979474,1.0,1.042090948,1.031568211,1.0210454740000001,1.010522737,1.0
3,81,female,2075,0.04921339448740984,0.37573627748026706,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.115917896,1.086938422,1.057958948,1.028979474,1.0,1.042090948,1.031568211,1.0210454740000001,1.010522737,1.0
3,82,female,2076,0.055089541845348415,0.37573627748026706,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.115917896,1.086938422,1.057958948,1.028979474,1.0,1.042090948,1.031568211,1.0210454740000001,1.010522737,1.0
3,83,female,2077,0.061817265345561326,0.37573627748026706,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.115917896,1.086938422,1.057958948,1.028979474,1.0,1.042090948,1.031568211,1.0210454740000001,1.010522737,1.0
3,84,female,2078,0.0679315834809464,0.37573627748026706,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.115917896,1.086938422,1.057958948,1.028979474,1.0,1.042090948,1.031568211,1.0210454740000001,1.010522737,1.0
3,85,female,2079,0.07497823886247694,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0084469520000001,1.0063352140000001,1.004223476,1.002111738,1.0,1.006855872,1.005141904,1.003427936,1.001713968,1.0
3,86,female,2080,0.08293942223796529,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0084469520000001,1.0063352140000001,1.004223476,1.002111738,1.0,1.006855872,1.005141904,1.003427936,1.001713968,1.0
3,87,female,2081,0.09179961567266023,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0084469520000001,1.0063352140000001,1.004223476,1.002111738,1.0,1.006855872,1.005141904,1.003427936,1.001713968,1.0
3,88,female,2082,0.10153740227302027,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0084469520000001,1.0063352140000001,1.004223476,1.002111738,1.0,1.006855872,1.005141904,1.003427936,1.001713968,1.0
3,89,female,2083,0.11220520008792526,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,1.0084469520000001,1.0063352140000001,1.004223476,1.002111738,1.0,1.006855872,1.005141904,1.003427936,1.001713968,1.0
3,90,female,2084,0.12401710405803285,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,91,female,2085,0.13725606650995525,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,92,female,2086,0.1522159705341556,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,93,female,2087,0.1691901883472948,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,94,female,2088,0.18836880608842496,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,95,female,2089,0.20932576756991236,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,96,female,2090,0.23209660859659098,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,97,female,2091,0.2567260278581939,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,98,female,2092,0.28320624507274433,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,99,female,2093,0.3115075928148483,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,100,female,2094,0.3415375912140307,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,101,female,2095,0.3731827797774746,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,102,female,2096,0.40623941256918134,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,103,female,2097,0.44044090438022687,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,104,female,2098,0.47541417885070086,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,105,female,2099,0.5107119712501643,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,106,female,2100,0.5107119712501643,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,107,female,2101,0.5107119712501643,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,108,female,2102,0.5107119712501643,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,109,female,2103,0.5107119712501643,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
3,110,female,2104,0.5107119712501643,0.47704897751423503,32600.0,5,0.2,0.2,0.2,0.2,0.2,0.8864132570000001,0.914809943,0.9432066290000001,0.9716033140000001,1.0,0.8483081929999999,0.886231145,0.924154096,0.9620770479999999,1.0
4,22,female,2011,0.00062019227948,0.126132590568352,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,23,female,2012,0.0005851755702311999,0.126132590568352,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,24,female,2013,0.0005610342713895562,0.126132590568352,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,25,female,2014,0.0005470084146048173,0.146245300368539,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
4,26,female,2015,0.0005423754632897584,0.146245300368539,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
4,27,female,2016,0.0005640817691760288,0.146245300368539,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
4,28,female,2017,0.0005843651513738009,0.146245300368539,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
4,29,female,2018,0.0006200472249686232,0.146245300368539,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.58451288,1.43838466,1.29225644,1.14612822,1.0,1.2338325959999998,1.175374447,1.116916298,1.058458149,1.0
4,30,female,2019,0.0006535829109657931,0.150981869891069,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
4,31,female,2020,0.0006770879854626559,0.150981869891069,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
4,32,female,2021,0.0006912410104601511,0.150981869891069,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
4,33,female,2022,0.0007042644174490487,0.150981869891069,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
4,34,female,2023,0.00071620581145429,0.150981869891069,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.595620523,1.446715392,1.297810261,1.148905131,1.0,1.187803804,1.140852853,1.093901902,1.046950951,1.0
4,35,female,2024,0.0007271111240121394,0.157911910454794,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
4,36,female,2025,0.0007440476731227606,0.157911910454794,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
4,37,female,2026,0.0007665325062081274,0.157911910454794,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
4,38,female,2027,0.0008213177119212358,0.157911910454794,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
4,39,female,2028,0.0008966545351225882,0.157911910454794,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.612428205,1.459321154,1.306214103,1.1531070509999999,1.0,1.212670441,1.159502831,1.106335221,1.05316761,1.0
4,40,female,2029,0.0009856996614197896,0.160344179346115,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
4,41,female,2030,0.0011021607814550361,0.160344179346115,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
4,42,female,2031,0.0012460518992200766,0.160344179346115,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
4,43,female,2032,0.0014105359636311138,0.160344179346115,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
4,44,female,2033,0.001595627826499595,0.160344179346115,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.635114727,1.476336045,1.317557363,1.1587786820000001,1.0,1.1751666029999999,1.131374952,1.087583301,1.043791651,1.0
4,45,female,2034,0.0018082024887668443,0.180029940933916,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
4,46,female,2035,0.002034564261835818,0.180029940933916,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
4,47,female,2036,0.0022884529371713486,0.180029940933916,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
4,48,female,2037,0.0025561673784961127,0.180029940933916,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
4,49,female,2038,0.0028377237880090373,0.180029940933916,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.6639222359999999,1.4979416769999998,1.331961118,1.165980559,1.0,1.129293112,1.096969834,1.064646556,1.032323278,1.0
4,50,female,2039,0.0031331392215860217,0.17632039856777101,30100.0,5,0.2,0.2,0.2,0.2,0.2,1.69916103,1.524370772,1.349580515,1.174790257,1.0,1.157672984,1.1182547379999999,1.078836492,1.0394182459999999,1.0
