cohort,age,sex,year,init_prev,i,f,r,DR,N,subPops,pop_prop0,pop_prop1,pop_prop2,pop_prop3,pop_prop4,prevalence_ratio0,prevalence_ratio1,prevalence_ratio2,prevalence_ratio3,prevalence_ratio4,i_RR0,i_RR1,i_RR2,i_RR3,i_RR4,f_RR0,f_RR1,f_RR2,f_RR3,f_RR4,r_RR0,r_RR1,r_RR2,r_RR3,r_RR4,DR_scale0,DR_scale1,DR_scale2,DR_scale3,DR_scale4
6,51,female,2030,2.5184e-05,0.0016044904142290567,0.021718457569235877,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.823518996,1.6176392469999998,1.4117594980000001,1.2058797490000002,1,1.824118884,1.618089163,1.4120594419999999,1.206029721,1,1.324515408,1.993386556,1.1622577040000002,1.081128852,1,1,1,1,1,1,1,1,1,1,1
6,52,female,2031,2.5184e-05,0.0016779676999748375,0.021163260403395275,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.823518996,1.6176392469999998,1.4117594980000001,1.2058797490000002,1,1.824118884,1.618089163,1.4120594419999999,1.206029721,1,1.324515408,1.993386556,1.1622577040000002,1.081128852,1,1,1,1,1,1,1,1,1,1,1
6,53,female,2032,2.5184e-05,0.001742951441040196,0.020645499828229563,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.823518996,1.6176392469999998,1.4117594980000001,1.2058797490000002,1,1.824118884,1.618089163,1.4120594419999999,1.206029721,1,1.324515408,1.993386556,1.1622577040000002,1.081128852,1,1,1,1,1,1,1,1,1,1,1
6,54,female,2033,2.5184e-05,0.0017994416374251326,0.020165175105169637,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.823518996,1.6176392469999998,1.4117594980000001,1.2058797490000002,1,1.824118884,1.618089163,1.4120594419999999,1.206029721,1,1.324515408,1.993386556,1.1622577040000002,1.081128852,1,1,1,1,1,1,1,1,1,1,1
6,55,female,2034,2.5184e-05,0.0018589902484641232,0.01986913297461808,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.920954135,1.690715601,1.4604770669999998,1.2302385340000002,1,1.920749066,1.6905618000000002,1.4603745330000002,1.230187267,1,1.386906755,2.040180067,1.193453378,1.096726689,1,1,1,1,1,1,1,1,1,1,1
6,56,female,2035,2.5184e-05,0.001930090818837591,0.019719936845899986,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.920954135,1.690715601,1.4604770669999998,1.2302385340000002,1,1.920749066,1.6905618000000002,1.4603745330000002,1.230187267,1,1.386906755,2.040180067,1.193453378,1.096726689,1,1,1,1,1,1,1,1,1,1,1
6,57,female,2036,2.5184e-05,0.002012744087114638,0.019717585980446265,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.920954135,1.690715601,1.4604770669999998,1.2302385340000002,1,1.920749066,1.6905618000000002,1.4603745330000002,1.230187267,1,1.386906755,2.040180067,1.193453378,1.096726689,1,1,1,1,1,1,1,1,1,1,1
6,58,female,2037,2.5184e-05,0.002106949314726162,0.019862081116826018,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.920954135,1.690715601,1.4604770669999998,1.2302385340000002,1,1.920749066,1.6905618000000002,1.4603745330000002,1.230187267,1,1.386906755,2.040180067,1.193453378,1.096726689,1,1,1,1,1,1,1,1,1,1,1
6,59,female,2038,2.5184e-05,0.0022127065016721626,0.02015342225503924,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.920954135,1.690715601,1.4604770669999998,1.2302385340000002,1,1.920749066,1.6905618000000002,1.4603745330000002,1.230187267,1,1.386906755,2.040180067,1.193453378,1.096726689,1,1,1,1,1,1,1,1,1,1,1
6,60,female,2039,2.5184e-05,0.00233001564795264,0.020591608656516835,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.660236206,1.495177155,1.330118103,1.165059052,1,1.663497913,1.497623435,1.331748957,1.1658744779999999,1,1.294082595,1.970561946,1.147041298,1.073520649,1,1,1,1,1,1,1,1,1,1,1
6,61,female,2040,2.5184e-05,0.0024653887173456185,0.021189883603838333,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.660236206,1.495177155,1.330118103,1.165059052,1,1.663497913,1.497623435,1.331748957,1.1658744779999999,1,1.294082595,1.970561946,1.147041298,1.073520649,1,1,1,1,1,1,1,1,1,1,1
6,62,female,2041,2.5184e-05,0.002607273750516622,0.021801401095170266,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.660236206,1.495177155,1.330118103,1.165059052,1,1.663497913,1.497623435,1.331748957,1.1658744779999999,1,1.294082595,1.970561946,1.147041298,1.073520649,1,1,1,1,1,1,1,1,1,1,1
6,63,female,2042,2.5184e-05,0.0027556707474656497,0.02242616186908173,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.660236206,1.495177155,1.330118103,1.165059052,1,1.663497913,1.497623435,1.331748957,1.1658744779999999,1,1.294082595,1.970561946,1.147041298,1.073520649,1,1,1,1,1,1,1,1,1,1,1
6,64,female,2043,2.5184e-05,0.0029105789696235993,0.02306416518700363,0.0,0.12970371228029698,1000,5,0.2,0.2,0.2,0.2,0.2,1.660236206,1.495177155,1.330118103,1.165059052,1,1.663497913,1.497623435,1.331748957,1.1658744779999999,1,1.294082595,1.970561946,1.147041298,1.073520649,1,1,1,1,1,1,1,1,1,1,1
6,65,female,2044,2.5184e-05,0.003071999155559573,0.023715410310366856,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.4284926480000002,1.321369486,1.214246324,1.107123162,1,1.438685629,1.329014222,1.219342815,1.109671407,1,1.240382474,1.930286855,1.120191237,1.060095618,1,1,1,1,1,1,1,1,1,1,1
6,66,female,2045,2.5184e-05,0.003239930566704469,0.024379898716309616,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.4284926480000002,1.321369486,1.214246324,1.107123162,1,1.438685629,1.329014222,1.219342815,1.109671407,1,1.240382474,1.930286855,1.120191237,1.060095618,1,1,1,1,1,1,1,1,1,1,1
6,67,female,2046,2.5184e-05,0.0034162632013919566,0.02519041995950384,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.4284926480000002,1.321369486,1.214246324,1.107123162,1,1.438685629,1.329014222,1.219342815,1.109671407,1,1.240382474,1.930286855,1.120191237,1.060095618,1,1,1,1,1,1,1,1,1,1,1
6,68,female,2047,2.5184e-05,0.0035944843572749087,0.02613373149593909,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.4284926480000002,1.321369486,1.214246324,1.107123162,1,1.438685629,1.329014222,1.219342815,1.109671407,1,1.240382474,1.930286855,1.120191237,1.060095618,1,1,1,1,1,1,1,1,1,1,1
6,69,female,2048,2.5184e-05,0.003774594034353325,0.027209832587046266,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.4284926480000002,1.321369486,1.214246324,1.107123162,1,1.438685629,1.329014222,1.219342815,1.109671407,1,1.240382474,1.930286855,1.120191237,1.060095618,1,1,1,1,1,1,1,1,1,1,1
6,70,female,2049,2.5184e-05,0.003956592232627205,0.028418723971394465,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.2612873820000001,1.1959655359999999,1.130643691,1.065321845,1,1.273002559,1.204751919,1.136501279,1.06825064,1,1.186802069,1.140101552,1.093401034,1.046700517,1,1,1,1,1,1,1,1,1,1,1
6,71,female,2050,2.5184e-05,0.0041404789520965496,0.029760405648983693,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.2612873820000001,1.1959655359999999,1.130643691,1.065321845,1,1.273002559,1.204751919,1.136501279,1.06825064,1,1.186802069,1.140101552,1.093401034,1.046700517,1,1,1,1,1,1,1,1,1,1,1
6,72,female,2051,2.5184e-05,0.004326254192761359,0.03123487688124485,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.2612873820000001,1.1959655359999999,1.130643691,1.065321845,1,1.273002559,1.204751919,1.136501279,1.06825064,1,1.186802069,1.140101552,1.093401034,1.046700517,1,1,1,1,1,1,1,1,1,1,1
6,73,female,2052,2.5184e-05,0.004516401023944726,0.03288248495968634,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.2612873820000001,1.1959655359999999,1.130643691,1.065321845,1,1.273002559,1.204751919,1.136501279,1.06825064,1,1.186802069,1.140101552,1.093401034,1.046700517,1,1,1,1,1,1,1,1,1,1,1
6,74,female,2053,2.5184e-05,0.0047090316630202895,0.03457043885249805,0.0,0.16390183659492097,1000,5,0.2,0.2,0.2,0.2,0.2,1.2612873820000001,1.1959655359999999,1.130643691,1.065321845,1,1.273002559,1.204751919,1.136501279,1.06825064,1,1.186802069,1.140101552,1.093401034,1.046700517,1,1,1,1,1,1,1,1,1,1,1
6,75,female,2054,2.5184e-05,0.004904145371418947,0.03629873929824907,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.142819228,1.107114421,1.071409614,1.0357048070000001,1,1.152424752,1.114318564,1.076212376,1.038106188,1,1.1335207859999998,1.100140589,1.066760393,1.033380196,1,1,1,1,1,1,1,1,1,1,1
6,76,female,2055,2.5184e-05,0.005101742887709801,0.0380673870355085,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.142819228,1.107114421,1.071409614,1.0357048070000001,1,1.152424752,1.114318564,1.076212376,1.038106188,1,1.1335207859999998,1.100140589,1.066760393,1.033380196,1,1,1,1,1,1,1,1,1,1,1
6,77,female,2056,2.5184e-05,0.005301822734754646,0.039876379848569045,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.142819228,1.107114421,1.071409614,1.0357048070000001,1,1.152424752,1.114318564,1.076212376,1.038106188,1,1.1335207859999998,1.100140589,1.066760393,1.033380196,1,1,1,1,1,1,1,1,1,1,1
6,78,female,2057,2.5184e-05,0.005504386389691688,0.04172571995313801,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.142819228,1.107114421,1.071409614,1.0357048070000001,1,1.152424752,1.114318564,1.076212376,1.038106188,1,1.1335207859999998,1.100140589,1.066760393,1.033380196,1,1,1,1,1,1,1,1,1,1,1
6,79,female,2058,2.5184e-05,0.005833490566123169,0.04555347471436154,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.142819228,1.107114421,1.071409614,1.0357048070000001,1,1.152424752,1.114318564,1.076212376,1.038106188,1,1.1335207859999998,1.100140589,1.066760393,1.033380196,1,1,1,1,1,1,1,1,1,1,1
6,80,female,2059,2.5184e-05,0.006286652194726004,0.05131929905643855,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.062597757,1.0469483179999999,1.0312988779999999,1.0156494390000002,1,1.067372332,1.050529249,1.0336861659999999,1.016843083,1,1.080709823,1.060532367,1.0403549109999999,1.0201774559999999,1,1,1,1,1,1,1,1,1,1,1
6,81,female,2060,2.5184e-05,0.006863871275500185,0.05902319224079992,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.062597757,1.0469483179999999,1.0312988779999999,1.0156494390000002,1,1.067372332,1.050529249,1.0336861659999999,1.016843083,1,1.080709823,1.060532367,1.0403549109999999,1.0201774559999999,1,1,1,1,1,1,1,1,1,1,1
6,82,female,2061,2.5184e-05,0.0075651478084457135,0.06866515352887656,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.062597757,1.0469483179999999,1.0312988779999999,1.0156494390000002,1,1.067372332,1.050529249,1.0336861659999999,1.016843083,1,1.080709823,1.060532367,1.0403549109999999,1.0201774559999999,1,1,1,1,1,1,1,1,1,1,1
6,83,female,2062,2.5184e-05,0.008390481793562592,0.08024518439780666,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.062597757,1.0469483179999999,1.0312988779999999,1.0156494390000002,1,1.067372332,1.050529249,1.0336861659999999,1.016843083,1,1.080709823,1.060532367,1.0403549109999999,1.0201774559999999,1,1,1,1,1,1,1,1,1,1,1
6,84,female,2063,2.5184e-05,0.009339873230850818,0.09376328410902111,0.0,0.2584570682726601,1000,5,0.2,0.2,0.2,0.2,0.2,1.062597757,1.0469483179999999,1.0312988779999999,1.0156494390000002,1,1.067372332,1.050529249,1.0336861659999999,1.016843083,1,1.080709823,1.060532367,1.0403549109999999,1.0201774559999999,1,1,1,1,1,1,1,1,1,1,1
6,85,female,2064,2.5184e-05,0.010360361545666998,0.11337269187300292,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,1.01388273,1.010412047,1.006941365,1.0034706820000001,1,1.0114374659999998,1.008578099,1.005718733,1.002859366,1,1.028531404,1.021398553,1.014265702,1.007132851,1,1,1,1,1,1,1,1,1,1,1
6,86,female,2065,2.5184e-05,0.01132788780870158,0.1371353388474677,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,1.01388273,1.010412047,1.006941365,1.0034706820000001,1,1.0114374659999998,1.008578099,1.005718733,1.002859366,1,1.028531404,1.021398553,1.014265702,1.007132851,1,1,1,1,1,1,1,1,1,1,1
6,87,female,2066,2.5184e-05,0.012242452758523665,0.1650512242938463,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,1.01388273,1.010412047,1.006941365,1.0034706820000001,1,1.0114374659999998,1.008578099,1.005718733,1.002859366,1,1.028531404,1.021398553,1.014265702,1.007132851,1,1,1,1,1,1,1,1,1,1,1
6,88,female,2067,2.5184e-05,0.013104057133702357,0.1971203496892769,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,1.01388273,1.010412047,1.006941365,1.0034706820000001,1,1.0114374659999998,1.008578099,1.005718733,1.002859366,1,1.028531404,1.021398553,1.014265702,1.007132851,1,1,1,1,1,1,1,1,1,1,1
6,89,female,2068,2.5184e-05,0.013912699457099447,0.23334271355662142,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,1.01388273,1.010412047,1.006941365,1.0034706820000001,1,1.0114374659999998,1.008578099,1.005718733,1.002859366,1,1.028531404,1.021398553,1.014265702,1.007132851,1,1,1,1,1,1,1,1,1,1,1
6,90,female,2069,2.5184e-05,0.014668381205853145,0.2737183166344489,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,91,female,2070,2.5184e-05,0.015356097610074105,0.31639518508077036,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,92,female,2071,2.5184e-05,0.016028809982974825,0.3572200796851027,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,93,female,2072,2.5184e-05,0.0166865183245553,0.39619300118601525,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,94,female,2073,2.5184e-05,0.017329222634815535,0.4333139481063698,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,95,female,2074,2.5184e-05,0.01795692291375553,0.4685829219233043,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,96,female,2075,2.5184e-05,0.01856961916137528,0.5019999218982498,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,97,female,2076,2.5184e-05,0.019081926880856165,0.529055657950582,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,98,female,2077,2.5184e-05,0.019645465446142044,0.5588169683467165,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,99,female,2078,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,100,female,2079,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,101,female,2080,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,102,female,2081,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,103,female,2082,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,104,female,2083,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,105,female,2084,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,106,female,2085,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,107,female,2086,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,108,female,2087,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,109,female,2088,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
6,110,female,2089,2.5184e-05,0.020029932023938726,0.5862645751320993,0.0,0.558866536379797,1000,5,0.2,0.2,0.2,0.2,0.2,0.9916324440000001,0.993724333,0.9958162220000001,0.997908111,1,0.9771956740000001,0.9828967559999999,0.988597837,0.9942989190000001,1,0.96696153,0.9752211470000001,0.983480765,0.991740382,1,1,1,1,1,1,1,1,1,1,1
7,37,female,2011,5.0349e-05,0.000123134,1.9532101900000003,0.0,0.431037448524018,1000,5,0.2,0.2,0.2,0.2,0.2,1.621961756,1.4664713169999999,1.310980878,1.155490439,1,1.633113016,1.474834762,1.316556508,1.158278254,1,1.200107735,1.1500808009999999,1.100053867,1.0500269340000001,1,1,1,1,1,1,1,1,1,1,1
7,38,female,2012,5.0349e-05,0.00018737698,1.8224379958399999,0.0,0.431037448524018,1000,5,0.2,0.2,0.2,0.2,0.2,1.621961756,1.4664713169999999,1.310980878,1.155490439,1,1.633113016,1.474834762,1.316556508,1.158278254,1,1.200107735,1.1500808009999999,1.100053867,1.0500269340000001,1,1,1,1,1,1,1,1,1,1,1
7,39,female,2013,5.0349e-05,0.0002759238804,1.6511784929752,0.0,0.431037448524018,1000,5,0.2,0.2,0.2,0.2,0.2,1.621961756,1.4664713169999999,1.310980878,1.155490439,1,1.633113016,1.474834762,1.316556508,1.158278254,1,1.200107735,1.1500808009999999,1.100053867,1.0500269340000001,1,1,1,1,1,1,1,1,1,1,1
7,40,female,2014,5.0349e-05,0.00038723933051999993,1.442002219938168,0.0,0.431037448524018,1000,5,0.2,0.2,0.2,0.2,0.2,1.675605816,1.5067043619999998,1.337802908,1.168901454,1,1.682000371,1.5115002780000002,1.341000185,1.170500093,1,1.232092626,1.174069469,1.116046313,1.058023156,1,1,1,1,1,1,1,1,1,1,1
7,41,female,2015,5.0349e-05,0.0005198503844486399,1.197375116683445,0.0,0.431037448524018,1000,5,0.2,0.2,0.2,0.2,0.2,1.675605816,1.5067043619999998,1.337802908,1.168901454,1,1.682000371,1.5115002780000002,1.341000185,1.170500093,1,1.232092626,1.174069469,1.116046313,1.058023156,1,1,1,1,1,1,1,1,1,1,1
7,42,female,2016,5.0349e-05,0.0006723417121846205,0.9196620333159522,0.0,0.431037448524018,1000,5,0.2,0.2,0.2,0.2,0.2,1.675605816,1.5067043619999998,1.337802908,1.168901454,1,1.682000371,1.5115002780000002,1.341000185,1.170500093,1,1.232092626,1.174069469,1.116046313,1.058023156,1,1,1,1,1,1,1,1,1,1,1
7,43,female,2017,5.0349e-05,0.0008354175750180783,0.6524577377420124,0.0,0.431037448524018,1000,5,0.2,0.2,0.2,0.2,0.2,1.675605816,1.5067043619999998,1.337802908,1.168901454,1,1.682000371,1.5115002780000002,1.341000185,1.170500093,1,1.232092626,1.174069469,1.116046313,1.058023156,1,1,1,1,1,1,1,1,1,1,1
7,44,female,2018,5.0349e-05,0.0009839204574988336,0.43607478731487,0.0,0.431037448524018,1000,5,0.2,0.2,0.2,0.2,0.2,1.675605816,1.5067043619999998,1.337802908,1.168901454,1,1.682000371,1.5115002780000002,1.341000185,1.170500093,1,1.232092626,1.174069469,1.116046313,1.058023156,1,1,1,1,1,1,1,1,1,1,1
7,45,female,2019,5.0349e-05,0.0011185219671529056,0.2677771900349024,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.7423227680000002,1.556742076,1.371161384,1.185580692,1,1.7451723369999999,1.5588792530000002,1.372586169,1.186293084,1,1.27327541,1.9549565580000001,1.136637705,1.068318853,1,1,1,1,1,1,1,1,1,1,1
7,46,female,2020,5.0349e-05,0.0012398721332980806,0.14493426459188977,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.7423227680000002,1.556742076,1.371161384,1.185580692,1,1.7451723369999999,1.5588792530000002,1.372586169,1.186293084,1,1.27327541,1.9549565580000001,1.136637705,1.068318853,1,1,1,1,1,1,1,1,1,1,1
7,47,female,2021,5.0349e-05,0.0013485966433696474,0.06501719837697938,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.7423227680000002,1.556742076,1.371161384,1.185580692,1,1.7451723369999999,1.5588792530000002,1.372586169,1.186293084,1,1.27327541,1.9549565580000001,1.136637705,1.068318853,1,1,1,1,1,1,1,1,1,1,1
7,48,female,2022,5.0349e-05,0.0014452976676255602,0.025595710730959134,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.7423227680000002,1.556742076,1.371161384,1.185580692,1,1.7451723369999999,1.5588792530000002,1.372586169,1.186293084,1,1.27327541,1.9549565580000001,1.136637705,1.068318853,1,1,1,1,1,1,1,1,1,1,1
7,49,female,2023,5.0349e-05,0.00152153276921938,0.024374582096896018,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.7423227680000002,1.556742076,1.371161384,1.185580692,1,1.7451723369999999,1.5588792530000002,1.372586169,1.186293084,1,1.27327541,1.9549565580000001,1.136637705,1.068318853,1,1,1,1,1,1,1,1,1,1,1
7,50,female,2024,5.0349e-05,0.0015852973592282945,0.02323104053076986,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.823518996,1.6176392469999998,1.4117594980000001,1.2058797490000002,1,1.824118884,1.618089163,1.4120594419999999,1.206029721,1,1.324515408,1.993386556,1.1622577040000002,1.081128852,1,1,1,1,1,1,1,1,1,1,1
7,51,female,2025,5.0349e-05,0.001637235116560262,0.022161691397179467,0.0,0.13744154347194604,1000,5,0.2,0.2,0.2,0.2,0.2,1.823518996,1.6176392469999998,1.4117594980000001,1.2058797490000002,1,1.824118884,1.618089163,1.4120594419999999,1.206029721,1,1.324515408,1.993386556,1.1622577040000002,1.081128852,1,1,1,1,1,1,1,1,1,1,1
